run_id,timestamp_utc,git_commit,config_name,n_ports,transformer_kw,oversubscription_ratio,algorithm,algorithm_family,seed,eval_day,sim_steps,runtime_s,notes,total_ev_served,total_profits,total_energy_charged,total_energy_discharged,average_user_satisfaction,power_tracker_violation,tracking_error,energy_tracking_error,energy_user_satisfaction,std_energy_user_satisfaction,min_energy_user_satisfaction,total_steps_min_emergency_battery_capacity_violation,total_transformer_overload,battery_degradation,battery_degradation_calendar,battery_degradation_cycling,total_reward,saved_grid_energy,voltage_violation,voltage_violation_counter
station_v0_bogota__TD3_vanilla_ts101__seed3__2022-08-24,2026-08-13T03:52:14.764917,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,3,2022-08-24,96,0.5933,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",10,-98.78653200626863,169.8979523689241,0,1.0,348.29460341609143,29818.380540498525,298.3139126473124,100.0,0.0,100.0,0,0.0,0.00038192646028899685,0.00017582758513846606,0.00020609887515053076,-13372.075813920475,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed3__2022-09-17,2026-08-13T03:52:20.518515,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,3,2022-09-17,96,0.4748,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",11,-15.943810363057077,151.75169539348585,0,0.9880446428571429,191.5403172724981,28740.21213905416,228.28283605542393,98.26103896103896,5.499077645409691,80.87142857142857,0,0.0,0.0003221393667477654,0.0001553190039409271,0.00016682036280683832,-28526.966357601894,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed3__2022-11-09,2026-08-13T03:52:26.254621,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,3,2022-11-09,96,0.4575,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",10,-24.268162944558348,169.92180971481025,0,1.0,355.28943850935013,30468.402642204197,303.3453061058006,100.0,0.0,100.0,0,0.0,0.0003828431690524589,0.00017590493194492903,0.0002069382371075299,-13724.28813884205,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed4__2022-01-17,2026-08-13T03:52:32.106856,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,4,2022-01-17,96,0.4932,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",10,-36.33909589329248,169.93261968048807,0,1.0,351.7001099914875,29086.09949716072,295.36841011960155,100.0,0.0,100.0,0,0.0,0.0003821662545923301,0.00017581640619407506,0.000206349848398255,-12594.668980644621,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed4__2022-02-14,2026-08-13T03:52:37.734815,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,4,2022-02-14,96,0.4464,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",10,-33.27772115549263,169.90597564682673,0,1.0,332.73551172973447,29154.839872051703,292.24904401939443,100.0,0.0,100.0,0,0.0,0.0003803144677871447,0.0001755279454802419,0.0002047865223069028,-12187.051741333831,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed4__2022-03-05,2026-08-13T03:52:43.362233,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,4,2022-03-05,96,0.5488,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",11,-47.8116273241632,151.7477190448671,0,0.9880625000000001,184.2043407169431,24066.62878839261,215.2447758130657,98.26363636363637,5.490863937201458,80.9,0,0.0,0.0003245194642191655,0.00015619474986297552,0.0001683247143561899,-23568.184128202975,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed4__2022-04-06,2026-08-13T03:52:48.982925,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,4,2022-04-06,96,0.567,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",10,-32.321279104411886,169.9351444697154,0,1.0,362.6042859073215,30370.869522638754,302.1028129266574,100.0,0.0,100.0,0,0.0,0.0003826677227809333,0.00017585345329639015,0.00020681426948454312,-13692.56111681589,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed4__2022-05-21,2026-08-13T03:52:54.508970,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,4,2022-05-21,96,0.4675,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",11,-19.8536142400805,151.06801798256654,0,0.9874464285714286,197.66417016430103,24198.929294010333,222.3952370886414,98.17402597402597,5.77423687038538,79.91428571428571,0,0.0,0.0003215345361513581,0.00015607167757457677,0.00016546285857678138,-23676.974901011938,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed4__2022-06-15,2026-08-13T03:53:00.150817,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,4,2022-06-15,96,0.4645,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",10,-32.557612552270854,169.9141258083024,0,1.0,321.0258044841064,27778.192757511224,284.38418544940663,100.0,0.0,100.0,0,0.0,0.00038169917237349085,0.0001757513576615693,0.00020594781471192151,-13281.484429304086,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed4__2022-07-10,2026-08-13T03:53:05.643754,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,4,2022-07-10,96,0.4274,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",11,-25.733342728716135,152.09733623296643,0,0.9883928571428571,184.3171170795107,27838.73371771388,233.0909064225362,98.31168831168833,5.338910335349211,81.42857142857143,0,0.0,0.00032275345376161666,0.00015570682493162377,0.00016704662882999292,-27257.905068202203,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed4__2022-08-24,2026-08-13T03:53:11.155779,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,4,2022-08-24,96,0.4459,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",10,-98.78653200626863,169.8979523689241,0,1.0,348.29460341609143,29818.380540498525,298.3139126473124,100.0,0.0,100.0,0,0.0,0.00038192646028899685,0.00017582758513846606,0.00020609887515053076,-13372.075813920475,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed4__2022-09-17,2026-08-13T03:53:16.547562,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,4,2022-09-17,96,0.4206,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",11,-15.943810363057077,151.75169539348585,0,0.9880446428571429,191.5403172724981,28740.21213905416,228.28283605542393,98.26103896103896,5.499077645409691,80.87142857142857,0,0.0,0.0003221393667477654,0.0001553190039409271,0.00016682036280683832,-28526.966357601894,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed4__2022-11-09,2026-08-13T03:53:22.057943,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,4,2022-11-09,96,0.4293,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",10,-24.268162944558348,169.92180971481025,0,1.0,355.28943850935013,30468.402642204197,303.3453061058006,100.0,0.0,100.0,0,0.0,0.0003828431690524589,0.00017590493194492903,0.0002069382371075299,-13724.28813884205,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed0__2022-01-17,2026-08-13T03:53:28.081115,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,0,2022-01-17,96,0.6225,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",12,-35.47897337882096,171.06640464026194,0,0.9825892857142857,264.3888015421635,23893.487026604653,258.08844833453315,98.83928571428572,3.8496537745196573,86.07142857142858,0,0.0,0.00037430182276189004,0.00017499592512983952,0.00019930589763205052,-14840.67546757661,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed0__2022-02-14,2026-08-13T03:53:33.706891,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,0,2022-02-14,96,0.4953,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",12,-35.070492133843764,171.1545006291247,0,0.9827857142857143,266.2200923898387,21264.607789421254,247.36908470344025,98.85238095238095,3.8062217832173877,86.22857142857143,0,0.0,0.0003679092069317478,0.0001741637435372247,0.0001937454633945231,-14794.26440114816,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed0__2022-03-05,2026-08-13T03:53:39.380749,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,0,2022-03-05,96,0.4247,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",14,-62.23633031890356,198.3054040075104,0,0.9994910714285714,263.7850879031687,33973.000515325606,267.06776135180115,99.94897959183673,0.15831789676097863,99.38571428571427,0,0.0,0.00041591252887992304,0.00019210693058834425,0.00022380559829157868,-32319.72235162194,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed0__2022-04-06,2026-08-13T03:53:44.879333,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,0,2022-04-06,96,0.4222,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",12,-33.567542193355024,170.0035950127385,0,0.9807142857142856,229.95306287727968,20912.36138005997,247.05840705842775,98.71428571428572,4.264231873314086,84.57142857142857,0,0.0,0.0003734899780546675,0.00017511347465227852,0.0001983765034023889,-13012.067749597983,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed0__2022-05-21,2026-08-13T03:53:50.388015,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,0,2022-05-21,96,0.4573,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",14,-23.626652130090086,194.31540535031075,0,0.9920178571428572,242.78331681435796,30482.43862527796,265.42265748728175,99.54387755102042,1.6445728776861257,93.61428571428571,0,0.0,0.00040863402189242207,0.00019329305200286486,0.00021534096988955732,-25950.6838779909,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed0__2022-06-15,2026-08-13T03:53:55.951305,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,0,2022-06-15,96,0.4473,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",12,-30.082904060470867,158.08287104933817,0,0.9597589285714286,206.79082338333745,21611.007602481273,240.21078242721237,97.31309523809523,8.881346458127677,67.85714285714286,0,0.0,0.0003467428140750991,0.00017192100880679558,0.00017482180526830345,-13562.677914409565,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed0__2022-07-10,2026-08-13T03:54:01.408332,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,0,2022-07-10,96,0.4473,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",14,-31.76886282440172,188.00399239888992,0,0.9880714285714286,222.3228094715655,29655.835646571675,263.52797094690476,98.89897959183672,2.9402527820451123,88.85714285714286,0,0.0,0.00040442185501292615,0.0001924843950152085,0.0002119374599977176,-29771.25958793548,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed0__2022-08-24,2026-08-13T03:54:06.987158,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,0,2022-08-24,96,0.4318,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",12,-100.98196998170924,170.5780703639998,0,0.9817678571428572,234.04164292118793,21659.881784209134,249.5412669469916,98.7845238095238,4.031278465420076,85.41428571428571,0,0.0,0.00036692175485094204,0.00017457653473306904,0.00019234522011787295,-13009.942312952435,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed0__2022-09-17,2026-08-13T03:54:12.586841,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,0,2022-09-17,96,0.5248,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",14,-20.414583183570876,186.99657240513025,0,0.9869107142857143,242.04932080502363,31156.86990037879,258.6524190884245,98.80816326530612,3.1454243424447768,88.17142857142856,0,9.809375330680624,0.0004023725183499286,0.00019121560195058126,0.0002111569163993473,-32245.325825036867,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed0__2022-11-09,2026-08-13T03:54:18.106899,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,0,2022-11-09,96,0.5296,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",12,-23.646785471844865,171.63537454001764,0,0.9836607142857143,244.99671949470817,22295.509368701583,256.88659906217305,98.91071428571428,3.6127520037799887,86.92857142857143,0,0.0,0.0003679996323872081,0.00017450723571373912,0.000193492396673469,-13433.19508157024,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed1__2022-01-17,2026-08-13T03:54:23.675909,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,1,2022-01-17,96,0.4638,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",12,-35.47897337882096,171.06640464026194,0,0.9825892857142857,264.3888015421635,23893.487026604653,258.08844833453315,98.83928571428572,3.8496537745196573,86.07142857142858,0,0.0,0.00037430182276189004,0.00017499592512983952,0.00019930589763205052,-14840.67546757661,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed1__2022-02-14,2026-08-13T03:54:29.162200,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,1,2022-02-14,96,0.4214,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",12,-35.070492133843764,171.1545006291247,0,0.9827857142857143,266.2200923898387,21264.607789421254,247.36908470344025,98.85238095238095,3.8062217832173877,86.22857142857143,0,0.0,0.0003679092069317478,0.0001741637435372247,0.0001937454633945231,-14794.26440114816,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed1__2022-03-05,2026-08-13T03:54:34.604022,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,1,2022-03-05,96,0.4213,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",14,-62.23633031890356,198.3054040075104,0,0.9994910714285714,263.7850879031687,33973.000515325606,267.06776135180115,99.94897959183673,0.15831789676097863,99.38571428571427,0,0.0,0.00041591252887992304,0.00019210693058834425,0.00022380559829157868,-32319.72235162194,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed1__2022-04-06,2026-08-13T03:54:40.119781,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,1,2022-04-06,96,0.4597,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",12,-33.567542193355024,170.0035950127385,0,0.9807142857142856,229.95306287727968,20912.36138005997,247.05840705842775,98.71428571428572,4.264231873314086,84.57142857142857,0,0.0,0.0003734899780546675,0.00017511347465227852,0.0001983765034023889,-13012.067749597983,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed1__2022-05-21,2026-08-13T03:54:45.647599,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,1,2022-05-21,96,0.5122,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",14,-23.626652130090086,194.31540535031075,0,0.9920178571428572,242.78331681435796,30482.43862527796,265.42265748728175,99.54387755102042,1.6445728776861257,93.61428571428571,0,0.0,0.00040863402189242207,0.00019329305200286486,0.00021534096988955732,-25950.6838779909,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed1__2022-06-15,2026-08-13T03:54:51.099679,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,1,2022-06-15,96,0.4316,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",12,-30.082904060470867,158.08287104933817,0,0.9597589285714286,206.79082338333745,21611.007602481273,240.21078242721237,97.31309523809523,8.881346458127677,67.85714285714286,0,0.0,0.0003467428140750991,0.00017192100880679558,0.00017482180526830345,-13562.677914409565,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed1__2022-07-10,2026-08-13T03:54:56.533793,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,1,2022-07-10,96,0.4237,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",14,-31.76886282440172,188.00399239888992,0,0.9880714285714286,222.3228094715655,29655.835646571675,263.52797094690476,98.89897959183672,2.9402527820451123,88.85714285714286,0,0.0,0.00040442185501292615,0.0001924843950152085,0.0002119374599977176,-29771.25958793548,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed1__2022-08-24,2026-08-13T03:55:02.044199,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,1,2022-08-24,96,0.4495,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",12,-100.98196998170924,170.5780703639998,0,0.9817678571428572,234.04164292118793,21659.881784209134,249.5412669469916,98.7845238095238,4.031278465420076,85.41428571428571,0,0.0,0.00036692175485094204,0.00017457653473306904,0.00019234522011787295,-13009.942312952435,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed1__2022-09-17,2026-08-13T03:55:07.746214,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,1,2022-09-17,96,0.5986,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",14,-20.414583183570876,186.99657240513025,0,0.9869107142857143,242.04932080502363,31156.86990037879,258.6524190884245,98.80816326530612,3.1454243424447768,88.17142857142856,0,9.809375330680624,0.0004023725183499286,0.00019121560195058126,0.0002111569163993473,-32245.325825036867,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed1__2022-11-09,2026-08-13T03:55:13.374290,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,1,2022-11-09,96,0.4919,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",12,-23.646785471844865,171.63537454001764,0,0.9836607142857143,244.99671949470817,22295.509368701583,256.88659906217305,98.91071428571428,3.6127520037799887,86.92857142857143,0,0.0,0.0003679996323872081,0.00017450723571373912,0.000193492396673469,-13433.19508157024,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed2__2022-01-17,2026-08-13T03:55:18.903417,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,2,2022-01-17,96,0.4312,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",12,-35.47897337882096,171.06640464026194,0,0.9825892857142857,264.3888015421635,23893.487026604653,258.08844833453315,98.83928571428572,3.8496537745196573,86.07142857142858,0,0.0,0.00037430182276189004,0.00017499592512983952,0.00019930589763205052,-14840.67546757661,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed2__2022-02-14,2026-08-13T03:55:24.397908,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,2,2022-02-14,96,0.437,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",12,-35.070492133843764,171.1545006291247,0,0.9827857142857143,266.2200923898387,21264.607789421254,247.36908470344025,98.85238095238095,3.8062217832173877,86.22857142857143,0,0.0,0.0003679092069317478,0.0001741637435372247,0.0001937454633945231,-14794.26440114816,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed2__2022-03-05,2026-08-13T03:55:29.823925,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,2,2022-03-05,96,0.4288,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",14,-62.23633031890356,198.3054040075104,0,0.9994910714285714,263.7850879031687,33973.000515325606,267.06776135180115,99.94897959183673,0.15831789676097863,99.38571428571427,0,0.0,0.00041591252887992304,0.00019210693058834425,0.00022380559829157868,-32319.72235162194,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed2__2022-04-06,2026-08-13T03:55:35.322918,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,2,2022-04-06,96,0.4288,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",12,-33.567542193355024,170.0035950127385,0,0.9807142857142856,229.95306287727968,20912.36138005997,247.05840705842775,98.71428571428572,4.264231873314086,84.57142857142857,0,0.0,0.0003734899780546675,0.00017511347465227852,0.0001983765034023889,-13012.067749597983,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed2__2022-05-21,2026-08-13T03:55:40.792499,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,2,2022-05-21,96,0.4273,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",14,-23.626652130090086,194.31540535031075,0,0.9920178571428572,242.78331681435796,30482.43862527796,265.42265748728175,99.54387755102042,1.6445728776861257,93.61428571428571,0,0.0,0.00040863402189242207,0.00019329305200286486,0.00021534096988955732,-25950.6838779909,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed2__2022-06-15,2026-08-13T03:55:46.318128,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,2,2022-06-15,96,0.4336,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",12,-30.082904060470867,158.08287104933817,0,0.9597589285714286,206.79082338333745,21611.007602481273,240.21078242721237,97.31309523809523,8.881346458127677,67.85714285714286,0,0.0,0.0003467428140750991,0.00017192100880679558,0.00017482180526830345,-13562.677914409565,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed2__2022-07-10,2026-08-13T03:55:51.868433,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,2,2022-07-10,96,0.5224,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",14,-31.76886282440172,188.00399239888992,0,0.9880714285714286,222.3228094715655,29655.835646571675,263.52797094690476,98.89897959183672,2.9402527820451123,88.85714285714286,0,0.0,0.00040442185501292615,0.0001924843950152085,0.0002119374599977176,-29771.25958793548,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed2__2022-08-24,2026-08-13T03:55:57.324959,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,2,2022-08-24,96,0.5568,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",12,-100.98196998170924,170.5780703639998,0,0.9817678571428572,234.04164292118793,21659.881784209134,249.5412669469916,98.7845238095238,4.031278465420076,85.41428571428571,0,0.0,0.00036692175485094204,0.00017457653473306904,0.00019234522011787295,-13009.942312952435,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed2__2022-09-17,2026-08-13T03:56:02.975523,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,2,2022-09-17,96,0.5077,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",14,-20.414583183570876,186.99657240513025,0,0.9869107142857143,242.04932080502363,31156.86990037879,258.6524190884245,98.80816326530612,3.1454243424447768,88.17142857142856,0,9.809375330680624,0.0004023725183499286,0.00019121560195058126,0.0002111569163993473,-32245.325825036867,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed2__2022-11-09,2026-08-13T03:56:08.506283,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,2,2022-11-09,96,0.4253,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",12,-23.646785471844865,171.63537454001764,0,0.9836607142857143,244.99671949470817,22295.509368701583,256.88659906217305,98.91071428571428,3.6127520037799887,86.92857142857143,0,0.0,0.0003679996323872081,0.00017450723571373912,0.000193492396673469,-13433.19508157024,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed3__2022-01-17,2026-08-13T03:56:14.309147,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,3,2022-01-17,96,0.4238,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",12,-35.47897337882096,171.06640464026194,0,0.9825892857142857,264.3888015421635,23893.487026604653,258.08844833453315,98.83928571428572,3.8496537745196573,86.07142857142858,0,0.0,0.00037430182276189004,0.00017499592512983952,0.00019930589763205052,-14840.67546757661,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed3__2022-02-14,2026-08-13T03:56:19.787333,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,3,2022-02-14,96,0.4331,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",12,-35.070492133843764,171.1545006291247,0,0.9827857142857143,266.2200923898387,21264.607789421254,247.36908470344025,98.85238095238095,3.8062217832173877,86.22857142857143,0,0.0,0.0003679092069317478,0.0001741637435372247,0.0001937454633945231,-14794.26440114816,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed3__2022-03-05,2026-08-13T03:56:25.215997,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,3,2022-03-05,96,0.4604,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",14,-62.23633031890356,198.3054040075104,0,0.9994910714285714,263.7850879031687,33973.000515325606,267.06776135180115,99.94897959183673,0.15831789676097863,99.38571428571427,0,0.0,0.00041591252887992304,0.00019210693058834425,0.00022380559829157868,-32319.72235162194,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed3__2022-04-06,2026-08-13T03:56:30.743317,2190ce39ddafeac3a25b4c59437e94459f2a2c57,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,3,2022-04-06,96,0.4341,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",12,-33.567542193355024,170.0035950127385,0,0.9807142857142856,229.95306287727968,20912.36138005997,247.05840705842775,98.71428571428572,4.264231873314086,84.57142857142857,0,0.0,0.0003734899780546675,0.00017511347465227852,0.0001983765034023889,-13012.067749597983,0,0,0
